Sample Name,Date and Time Acquired,Dilution Factor,Data File Name,Batch Name,Data Path,Operator,Instrument Name,Misc. Info or Comment,Sample Weight or Volume,Final Weight or Volume,Dilution Multiplier,Tune Step,Analyte,Element Full Name,Mass,ISTD Ref Mass,Concentration,Conc RSD,Min Conc,CPS Mean,CPS Rep1,CPS Rep2,CPS Rep3,Conc Rep1,Conc Rep2,Conc Rep3,CPS RSD,Units
ECO 11999/8,6/6/2022 下午 2:34:26,1,113SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-36,1.0,1.0,1,2,Sn,tin,118,115,0.223,14.1,0.000,335.57,326.68,320.02,360.02,-0.173,-0.184,-0.125,6.4,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,8429.53,8382.84,8396.16,8509.60,,,,0.8,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Cr,chromium,52,72,0.065,148.1,0.000,475.58,536.70,433.36,456.69,-0.167,-0.360,-0.265,11.4,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Mn,manganese,55,45,0.275,87.8,0.000,652.26,620.04,696.71,640.04,1.095,1.540,1.157,6.1,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Co,cobalt,59,45,0.005,45.3,0.000,21.11,20.00,23.33,20.00,-0.025,-0.021,-0.025,9.1,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Ni,nickel,60,45,-0.053,,0.000,481.14,473.36,486.69,483.36,-5.741,-5.694,-5.730,1.4,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Cu,copper,63,72,0.185,15.9,0.000,1247.88,1260.10,1256.78,1226.77,0.358,0.380,0.416,1.5,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,8305.02,8539.63,8389.52,7985.90,,,,3.4,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,As,arsenic,75,72,-0.122,,0.000,4.44,0.00,10.00,3.33,-0.099,0.020,-0.057,114.6,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Cd,cadmium,111,115,-0.013,,0.000,0.00,0.00,0.00,0.00,-0.040,-0.040,-0.040,0.0,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,In,indium,115,,,,0.000,77345.66,78874.76,76504.06,76658.15,,,,1.7,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Sb,antimony,121,115,0.108,18.1,0.000,246.68,260.01,236.68,243.34,0.123,0.085,0.100,4.9,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Ba,barium,137,115,0.391,47.7,0.000,166.67,143.34,176.67,180.01,0.721,1.031,1.056,12.2,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.005,,0.000,6.67,0.00,10.00,10.00,-0.030,-0.005,-0.005,86.6,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Hg,mercury,201,209,0.001,1059.7,0.000,3.33,6.67,0.00,3.33,0.016,-0.014,0.002,100.1,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,[Hg],mercury,202,VIS,0.005,349.5,0.000,10.00,6.67,20.00,3.33,-0.005,0.020,-0.011,88.2,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Pb,lead,208,209,-0.091,,0.000,302.24,306.68,316.68,283.35,-0.374,-0.364,-0.377,5.7,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,319237.85,329066.07,316224.59,312422.88,,,,2.7,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15864.14,15736.27,15983.08,15873.06,,,,0.8,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,2,Se,selenium,78,72,-0.085,,0.000,1.11,0.00,0.00,3.33,0.000,0.000,0.241,173.2,ug/L
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,2,In,indium,115,,,,0.000,241019.82,243006.94,241230.70,238821.83,,,,0.9,
ECO 11999/10,6/6/2022 下午 2:35:53,1,114SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-37,1.0,1.0,1,2,Sn,tin,118,115,-0.013,,0.000,181.12,203.34,166.67,173.34,-0.366,-0.418,-0.406,10.8,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,8166.01,8276.08,8269.41,7952.55,,,,2.3,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Cr,chromium,52,72,0.921,14.1,0.000,883.40,846.72,830.06,973.42,0.535,0.500,0.740,8.9,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Mn,manganese,55,45,1.183,28.5,0.000,781.16,790.05,736.72,816.72,2.158,1.843,2.515,5.2,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Co,cobalt,59,45,0.069,20.0,0.000,75.56,73.34,66.67,86.67,0.036,0.029,0.055,13.5,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Ni,nickel,60,45,1.074,23.1,0.000,756.72,780.05,696.71,793.39,-4.547,-4.863,-4.373,6.9,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Cu,copper,63,72,1.644,2.7,0.000,2494.76,2503.65,2476.98,2503.65,1.884,1.853,1.796,0.6,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,8247.21,8162.70,8162.71,8416.22,,,,1.8,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,As,arsenic,75,72,-0.042,,0.000,11.11,3.33,10.00,20.00,-0.058,0.023,0.139,75.5,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Cd,cadmium,111,115,0.008,1.0,0.000,3.33,3.33,3.33,3.33,-0.020,-0.020,-0.020,0.0,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,In,indium,115,,,,0.000,76107.54,76118.41,76383.88,75820.32,,,,0.4,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Sb,antimony,121,115,7.987,4.6,0.000,3382.79,3407.25,3237.19,3503.94,8.041,7.586,8.318,4.0,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Ba,barium,137,115,3.995,16.0,0.000,598.93,546.70,690.05,560.03,4.107,5.276,4.236,13.2,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,[Hg],mercury,200,VIS,-0.008,,0.000,5.56,0.00,6.67,10.00,-0.030,-0.014,-0.005,91.6,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Hg,mercury,201,209,-0.004,,0.000,2.22,0.00,3.33,3.33,-0.014,0.001,0.001,86.6,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,[Hg],mercury,202,VIS,-0.010,,0.000,2.22,3.33,3.33,0.00,-0.011,-0.011,-0.017,86.6,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Pb,lead,208,209,0.004,490.6,0.000,536.70,593.37,550.04,466.69,-0.261,-0.268,-0.299,12.0,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,327575.71,339685.31,325147.48,317894.34,,,,3.4,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15708.50,15702.92,15629.54,15793.03,,,,0.5,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,2,Se,selenium,78,72,-0.002,,0.000,2.22,3.33,3.33,0.00,0.243,0.244,0.000,86.6,ug/L
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,2,In,indium,115,,,,0.000,240714.04,241423.53,239851.34,240867.24,,,,0.3,
ECO 11999/11,6/6/2022 下午 2:37:21,1,115SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-38,1.0,1.0,1,2,Sn,tin,118,115,0.107,58.6,0.000,261.12,213.34,286.68,283.35,-0.349,-0.237,-0.244,15.9,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,7709.10,7962.60,7458.94,7705.77,,,,3.3,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Cr,chromium,52,72,9.410,4.3,0.000,4765.47,4710.98,4911.11,4674.31,9.177,9.428,8.638,2.7,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Mn,manganese,55,45,9.309,5.1,0.000,2003.56,1983.56,1993.56,2033.56,9.754,10.652,10.486,1.3,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Co,cobalt,59,45,10.735,3.3,0.000,8778.67,8736.41,8713.09,8886.51,10.307,10.976,10.836,1.1,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Ni,nickel,60,45,10.317,4.1,0.000,2968.21,2950.43,2960.43,2993.77,4.181,5.014,4.749,0.8,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Cu,copper,63,72,9.090,3.0,0.000,8555.20,8616.34,8499.59,8549.66,9.583,9.253,9.033,0.7,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,7932.60,7765.85,7905.91,8126.04,,,,2.3,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,As,arsenic,75,72,0.779,11.0,0.000,75.56,80.00,76.67,70.00,0.932,0.872,0.763,6.7,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Cd,cadmium,111,115,1.050,6.3,0.000,165.56,156.67,166.68,173.34,0.952,1.030,1.083,5.1,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,In,indium,115,,,,0.000,71967.89,72853.32,71848.75,71201.59,,,,1.2,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Sb,antimony,121,115,10.979,2.4,0.000,4326.44,4304.20,4430.93,4244.19,10.775,11.270,10.876,2.2,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Ba,barium,137,115,9.404,7.7,0.000,1182.32,1120.09,1170.10,1256.78,9.278,9.853,10.714,5.8,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,[Hg],mercury,200,VIS,0.284,15.4,0.000,124.45,123.34,116.67,133.34,0.239,0.265,0.324,6.7,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Hg,mercury,201,209,0.321,25.9,0.000,72.22,66.67,90.00,60.00,0.259,0.415,0.287,21.8,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,[Hg],mercury,202,VIS,0.297,19.1,0.000,171.12,193.34,193.34,126.67,0.298,0.348,0.235,22.5,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Pb,lead,208,209,8.719,11.4,0.000,20410.54,20313.77,20160.06,20757.78,7.377,8.587,9.353,1.5,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,318564.88,356960.76,307113.41,291620.48,,,,10.7,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,14857.46,14524.81,14855.31,15192.27,,,,2.2,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,2,Se,selenium,78,72,9.208,13.9,0.000,121.11,136.67,116.67,110.00,10.798,9.012,8.309,11.5,ug/L
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,2,In,indium,115,,,,0.000,228842.29,230089.28,227418.82,229018.76,,,,0.6,
QC,6/6/2022 下午 2:38:52,1,116_QC1.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,,1.0,1.0,1,2,Sn,tin,118,115,10.533,1.3,0.000,6894.26,6835.33,6878.72,6968.72,9.998,10.192,10.257,1.0,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,8183.83,8526.27,7955.91,8069.31,,,,3.7,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Cr,chromium,52,72,3.369,5.0,0.000,2052.45,2040.24,1973.55,2143.57,3.003,2.896,3.223,4.2,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Mn,manganese,55,45,4.429,8.3,0.000,1321.22,1380.12,1223.43,1360.11,5.441,5.041,5.771,6.5,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Co,cobalt,59,45,0.356,3.0,0.000,324.46,330.02,313.35,330.02,0.318,0.324,0.338,3.0,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Ni,nickel,60,45,0.428,25.9,0.000,591.15,586.70,603.37,583.37,-5.351,-5.129,-5.241,1.8,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Cu,copper,63,72,-0.117,,0.000,977.85,1076.75,876.73,980.07,0.195,-0.030,0.084,10.2,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,8225.00,8249.50,8186.09,8239.40,,,,0.4,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,As,arsenic,75,72,-0.027,,0.000,12.22,13.33,13.33,10.00,0.063,0.064,0.022,15.7,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Cd,cadmium,111,115,0.008,266.4,0.000,3.33,0.00,6.67,3.33,-0.040,0.000,-0.020,100.1,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,In,indium,115,,,,0.000,76114.15,76718.45,75920.96,75703.05,,,,0.7,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Sb,antimony,121,115,7.102,0.9,0.000,3030.47,3033.80,3013.78,3043.82,7.045,7.074,7.171,0.5,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Ba,barium,137,115,16.421,4.1,0.000,2096.92,2023.56,2110.27,2156.93,16.222,17.118,17.557,3.2,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,[Hg],mercury,200,VIS,0.000,,0.000,6.67,10.00,3.33,6.67,0.003,-0.019,-0.009,50.0,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Hg,mercury,201,209,0.000,,0.000,2.22,0.00,0.00,6.67,-0.014,-0.014,0.026,173.2,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,[Hg],mercury,202,VIS,0.024,20.6,0.000,15.56,16.67,13.33,16.67,0.024,0.015,0.023,12.4,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Pb,lead,208,209,-0.008,,0.000,373.36,390.02,413.36,316.69,-0.275,-0.267,-0.322,13.5,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,241227.95,237471.07,243239.88,242972.89,,,,1.3,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,2,Ge,germanium,72,,,,0.000,15569.40,15769.65,15282.41,15656.14,,,,1.6,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,2,Se,selenium,78,72,-0.165,,0.000,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.0,ug/L
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,2,In,indium,115,,,,0.000,238944.26,236595.62,240634.38,239602.79,,,,0.9,
ECO 11999/12,6/6/2022 下午 2:40:19,1,117SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-39,1.0,1.0,1,2,Sn,tin,118,115,0.081,22.7,0.000,242.23,230.01,240.01,256.68,-0.317,-0.308,-0.282,5.6,ug/L
ECO 11999/13,6/6/2022 下午 2:41:47,1,118SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-40,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,8200.47,8292.80,8229.36,8079.25,,,,1.3,
ECO 11999/13,6/6/2022 下午 2:41:47,1,118SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-40,1.0,1.0,1,1,Cr,chromium,52,72,0.528,31.4,0.000,674.49,686.71,593.37,743.38,0.205,0.030,0.362,11.2,ug/L
ECO 11999/13,6/6/2022 下午 2:41:47,1,118SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-40,1.0,1.0,1,1,Mn,manganese,55,45,0.704,8.8,0.000,705.60,710.05,700.05,706.71,1.671,1.644,1.763,0.7,ug/L
ECO 11999/13,6/6/2022 下午 2:41:47,1,118SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-40,1.0,1.0,1,1,Co,cobalt,59,45,0.030,75.9,0.000,42.22,50.00,20.00,56.67,0.009,-0.025,0.019,46.3,ug/L
ECO 11999/13,6/6/2022 下午 2:41:47,1,118SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-40,1.0,1.0,1,1,Ni,nickel,60,45,0.040,1449.6,0.000,492.46,413.35,667.33,396.69,-5.950,-4.963,-5.974,30.8,ug/L
ECO 11999/13,6/6/2022 下午 2:41:47,1,118SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-40,1.0,1.0,1,1,Cu,copper,63,72,0.329,37.5,0.000,1324.56,1230.11,1340.12,1403.46,0.395,0.554,0.638,6.6,ug/L
ECO 11999/13,6/6/2022 下午 2:41:47,1,118SMPL.d,20220606-1 EN 16711-2.b,D:\DATA\2022\Jun,ICPMS,N8422A,0605-10-40,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,8013.78,8122.72,7979.33,7939.29,,,,1.2,
